distance_m,weight_t,length_m,width_m,footprint_m2,turns,hour,congestion,true_min
1128.373222775002,272.287545827586,32.06,10.26,328.9,2,17,2,10.476169343186603
210.70813468032253,401.629292583928,13.48,6.09,82.1,5,9,1,5.434563172197917
1117.5586302643044,313.9696414598393,33.5,23.83,798.3,4,10,4,11.067041266534794
753.643639395417,124.52279724428499,18.52,22.26,412.3,5,10,3,8.67867795576872
938.7057779241603,236.93947002123028,4.59,5.73,26.3,5,12,2,9.518942330610125
140.2276747167821,282.48815442278,38.66,10.98,424.6,1,11,2,1.538264854982394
646.8859343174665,411.2586443407919,31.88,6.7,213.5,4,18,0,7.299152847772725
777.345234970489,543.4368038463738,15.87,24.1,382.5,2,7,1,7.156705065296375
423.653900657581,343.71404217505653,12.99,10.83,140.7,5,11,4,5.3816072130875625
563.4482330734029,415.52983302689756,24.79,5.16,127.9,1,9,1,5.2753959763699285
700.8139115131498,73.99808650046053,39.53,18.99,750.7,1,13,1,4.3535641026832765
698.8536925457374,574.046206728128,13.74,18.66,256.3,5,16,3,10.538613547028422
126.88490845565865,209.66895350264807,38.09,8.3,316.2,1,18,1,1.7033254052766202
572.2195785683595,231.9462973221152,15.22,10.07,153.3,3,11,2,5.578615956359838
319.4763333672986,157.0203849656622,29.05,12.13,352.4,1,9,2,2.624808022140409
1106.6984874555917,78.26194090636304,17.12,8.89,152.2,1,18,2,6.776238845337748
1173.7695889381341,480.3266703808552,6.15,9.36,57.5,4,7,0,11.832990751628703
415.6045239143174,167.0793465725185,37.64,20.63,776.7,4,7,2,5.306991023711933
276.20764492118576,191.13200914682847,9.07,19.54,177.1,1,18,3,1.947007026765979
325.84464906214424,133.62387766557538,37.95,18.24,692.2,5,17,1,6.976679917609451
615.0825259953082,585.6846097703617,6.82,18.11,123.5,0,13,3,5.963741466733306
1059.4462710067596,475.18983444914653,12.88,14.48,186.5,0,10,2,7.384518830129387
640.0405607301564,560.0428004889993,37.07,10.72,397.4,5,18,3,7.760840314137186
142.03910912113338,521.1823192205009,27.37,18.85,515.9,0,18,3,1.0860544050815706
124.67187503872128,546.5891757407992,10.01,5.56,55.7,1,17,2,2.012839024513499
334.6778590975904,303.04940955404004,24.91,6.1,152.0,0,16,1,2.64154929642138
1023.9038309225602,127.20861929354727,9.67,5.78,55.9,1,13,2,7.004808058519026
776.0582244393612,216.3217905838003,35.35,19.12,676.0,0,10,7,5.414989672983708
710.5127962406465,196.69736467957102,4.84,16.01,77.6,2,12,3,4.714091622950625
437.2459436925592,438.76628743277314,22.6,12.9,291.6,1,13,4,4.836873060214687
1120.9564536517298,44.63343119518518,5.35,13.48,72.1,0,12,2,6.050139425859639
450.91963435758834,110.96406250324694,28.72,21.21,609.0,4,17,3,6.5788899447280595
1015.1377421713004,419.24451854527075,37.62,5.68,213.6,0,8,3,8.79180580037536
1083.4119401329901,100.36214166625162,33.75,11.43,385.8,2,7,2,6.859518558810113
621.3352148020731,57.526354939128126,16.75,19.72,330.4,1,11,1,3.80045959563735
1081.6039818184317,92.25264382837878,11.77,17.47,205.6,3,8,1,8.682462249019
390.01968187797274,423.6842672345649,7.48,12.57,94.0,2,16,1,4.888538782819485
817.4454373252689,109.41539786067905,35.32,7.94,280.3,2,17,0,6.905270949608148
178.51939834731263,113.39348584779438,6.0,23.82,143.0,4,18,1,4.275024473549501
610.8063197834812,161.2711121526866,26.27,11.97,314.5,0,11,2,3.3653223627811824
323.41161841734964,458.0191013920179,16.59,22.31,370.1,2,18,2,4.015340886656046
150.2948712822752,144.2011599886423,39.84,20.11,801.3,3,7,2,3.3965656363232983
84.17256904693522,50.1639761327981,21.83,21.95,479.2,4,18,0,4.240722657197571
443.7223704137054,546.3421126782861,23.31,3.37,78.6,3,9,2,5.950068466391228
740.2742658811744,529.5015018458259,36.96,13.5,499.1,4,6,1,8.77642825946434
589.8579893692962,135.34683051098926,38.88,8.71,338.5,4,16,3,6.8460508744257105
417.9816143418356,181.24527617086932,24.59,9.03,222.1,4,12,5,6.32730304697004
1190.1440344694013,137.47781572287533,32.46,8.94,290.1,3,11,2,8.758174148594279
1132.268044777239,440.13468720818605,26.49,11.56,306.3,5,8,0,14.36876959200149
220.7317036579965,172.5050639878623,18.81,12.04,226.4,0,11,4,1.284068843183401
544.9203178687142,560.9263617057462,5.12,16.95,86.8,2,13,2,6.748839542000047
806.7085660728441,501.75538389863425,29.56,9.61,284.0,4,7,3,8.668300173814709
901.5096932335291,365.38864271471374,28.91,9.0,260.2,0,18,2,5.462119768317636
490.3368134986292,35.09478808681652,7.32,10.93,80.0,4,15,1,5.57749197619954
915.8356302635893,533.6915616575,11.51,18.1,208.4,0,17,1,7.576540171858001
219.0480144599597,444.82413852355586,30.09,3.0,90.4,4,6,2,4.409108329987357
451.63014028862926,479.1072160283736,8.54,19.43,165.9,1,17,0,3.9813394729499456
882.4051568466136,70.9403666060349,28.56,10.46,298.7,4,17,2,8.69801563094116
780.7647250916201,433.8792970245691,29.57,15.68,463.5,4,10,1,8.612552020787032
1017.6754406450535,488.6159999657619,16.07,19.75,317.5,4,13,1,11.207458264921778
132.4798653872137,575.2821530095212,12.55,14.24,178.7,3,12,2,3.389528350319198
275.3187239618143,360.8681694859883,16.8,17.24,289.6,5,16,1,5.4578470488835915
134.31393214460243,319.5838556395848,16.29,23.24,378.6,0,9,2,1.0
295.1679311591167,272.4761702896897,25.46,3.66,93.1,1,17,1,2.94180851738104
84.79674790888721,429.73397814984696,30.52,10.69,326.3,0,13,3,1.0
644.7155378803302,554.8681436873298,34.88,23.39,816.0,4,6,2,8.349911121388853
671.7121230364461,371.8603777681403,4.11,21.42,88.0,5,9,1,8.38120978659838
816.8387951747142,159.55167565975367,29.88,16.57,495.2,5,7,1,8.319680435518743
511.1019408651687,40.017151676230746,14.62,8.04,117.7,3,16,3,5.637902959392086
83.59261356740609,382.89447741249074,34.03,10.27,349.5,0,11,1,1.0
834.7580929365536,522.82079617086,5.8,21.88,126.9,1,12,1,6.034935027631563
140.80601827766208,67.60590821684335,23.39,18.36,429.6,3,10,5,2.9097580288805323
1050.110882515873,256.61558910796714,23.3,9.28,216.3,5,15,1,9.504806362155609
105.37246623288985,565.8267478661146,15.08,5.91,89.1,5,18,1,4.688143505246621
674.1321380474284,315.955887638379,38.9,20.18,784.9,4,17,2,8.53494267649655
1082.3080282717833,155.77519097949806,6.96,15.68,109.1,5,18,1,9.355966866917397
721.1883248834338,231.5841547082436,8.05,24.2,194.7,2,9,2,6.311740397910422
761.4267561292015,262.63955273103954,26.84,11.94,320.5,1,14,7,7.271682754850372
843.4041501378944,96.85502321757151,22.03,10.68,235.2,2,14,1,7.4385604377131385
217.09790945812304,406.6515789935944,12.79,9.4,120.1,0,9,1,1.5561972202051968
835.9183529078266,367.53366758271153,14.26,13.6,193.9,4,16,2,8.245421944193776
1065.997467854353,399.2020403833791,8.81,10.1,89.0,1,17,2,8.318993397770772
1171.1273327755544,378.1511941477071,35.11,4.61,161.9,2,18,2,10.282094589701986
576.2182392813487,39.503078924353616,24.07,9.87,237.5,0,18,3,3.339148932706668
465.8454338788525,129.4438242528022,12.06,7.82,94.2,5,8,1,7.363719120043459
923.7067694678751,124.3760411091405,17.56,20.94,367.6,2,7,1,6.737576264601223
688.0192026667523,85.83234718985398,36.55,8.18,299.1,4,14,4,8.29482421170428
368.18121298963416,449.22119072301757,35.81,13.1,469.0,3,15,1,4.824872654387575
272.81683116606735,98.47821225274026,5.56,17.8,98.9,3,11,2,4.117440083318898
270.65793666387293,410.8706218666962,27.2,6.28,170.9,2,8,2,3.955281076063851
594.2782809988903,131.682476502595,8.66,14.69,127.2,4,9,1,7.289594647008104
270.53933428952814,97.43680160131801,10.8,21.64,233.7,1,7,4,2.231871711915483
102.08521729286406,122.64212771116522,34.98,15.85,554.4,5,8,2,4.835873704882216
138.3394279660528,319.7899702266714,36.12,13.61,491.7,2,8,3,2.593762906421953
1121.4706892273216,397.92503061892074,6.06,21.46,130.0,0,13,1,8.73881539327125
161.71670209935203,492.797170232853,35.34,23.84,842.4,5,12,1,5.709660125746985
161.9623734506747,103.28045711483944,29.95,21.06,630.9,0,10,0,1.0
585.3310589975563,381.22644600992317,31.7,11.99,379.9,2,13,3,6.473638132541204
354.51231621523647,471.08857166441095,32.3,16.46,531.5,4,14,0,5.383695253128282
1158.2171144331974,208.0709477594941,21.77,14.59,317.5,2,7,2,8.691882058875237
1100.3041402375407,75.43788023943947,38.04,9.67,367.9,1,9,1,6.909700964905932
533.3124385118192,118.8891989479129,10.41,12.58,131.0,1,8,8,4.889344031411755
582.5793017462104,82.18842910946034,21.68,21.24,460.6,4,6,4,6.21038112816746
500.1272914446386,535.7108006829264,14.79,9.61,142.1,3,7,1,5.915324474073703
122.41005064030361,244.7199509653337,33.43,22.57,754.5,3,15,2,3.351534785008468
407.9884599652737,328.308704927398,6.06,24.81,150.4,3,17,1,4.666263523945594
217.3942859654222,468.15224652845933,19.05,9.75,185.7,1,8,2,2.1781154551500315
194.65476961693747,241.75410060881256,31.62,5.7,180.2,5,15,1,5.091708948586292
708.1649616887544,399.9885131377393,14.56,24.06,350.2,1,9,2,6.553992022698216
190.6166406391897,73.7075163345095,11.9,6.76,80.5,5,7,2,5.3100298006496
195.28308265069523,304.11621911410225,12.71,19.97,253.9,4,9,1,5.00866757991377
618.1753605976704,85.01581071707535,29.4,3.86,113.5,0,17,1,3.5473735596904157
575.3562489373554,171.52196018773,13.61,8.18,111.4,1,10,3,3.9454226133962114
234.1509593482537,197.20427172941712,17.9,8.72,156.1,3,15,4,3.8204218657815003
84.98290778592656,439.0227682155596,23.19,9.54,221.2,0,12,1,1.0
296.1313747799851,414.23938618487466,37.81,23.22,878.1,5,11,1,7.187462091386193
344.1993246838856,455.8356506907075,32.39,6.86,222.1,2,16,1,4.095016196769491
976.2782568419317,65.20037692528103,9.86,6.82,67.2,5,18,3,8.999089001474045
1105.2909525904809,596.5311009386368,35.67,18.22,649.9,0,14,1,9.41709521766444
534.657725186526,61.019416364568286,34.26,23.95,820.5,0,17,1,3.0069913005577225
533.6299336810952,500.6762411203178,30.57,11.56,353.6,3,7,1,5.7954740341031465
877.9790378110507,451.9532920839053,22.13,20.01,442.7,4,17,1,9.919084719067177
782.1526575892517,367.3042205803373,5.58,3.68,20.6,5,8,3,9.330023175420898
286.23700909661824,280.14858413264267,29.33,21.13,619.6,4,8,0,5.636326512352892
200.61181697136473,461.56544136400413,22.18,18.91,419.5,4,17,3,5.636104233921376
570.1253175336569,451.71894786324225,14.46,22.73,328.6,0,12,2,3.6975521632194295
712.6077667422945,108.19165122918858,3.37,17.02,57.3,3,9,3,7.891962861718595
235.35251553786637,481.80050958769607,11.55,23.71,273.8,4,6,2,4.888830383424914
408.4663126174579,74.7774885379302,25.41,11.58,294.2,2,8,1,3.812115213184869
422.65615600224385,315.3113010132648,7.16,19.12,136.8,5,16,2,7.44779859541101
372.6539851470637,397.6966411433007,27.25,18.96,516.7,5,6,3,6.273468920787179
596.052618246806,498.36264870387976,33.33,8.91,296.9,5,17,2,9.460025807459605
811.4312144381072,293.97282431304063,14.77,23.25,343.5,5,16,2,10.037470345174988
650.5166696499115,165.00910421213277,6.03,20.14,121.5,3,8,3,6.5267297894866605
305.6313497170255,309.67598081026574,8.17,22.06,180.2,4,15,0,4.77899000055641
195.29173269308774,172.61862294915846,16.24,10.98,178.3,0,12,3,1.025880606624999
1000.4949184465444,331.37346743000455,33.1,21.51,711.8,1,10,1,7.282500391317315
616.82124464392,293.6296643707152,26.47,9.93,262.8,3,12,1,5.893628079132243
149.59588622994247,474.8875557377248,35.11,24.22,850.3,0,6,2,1.0364940572191879
369.096079607505,166.8513646622415,39.79,3.53,140.3,4,17,5,5.912577501190603
980.5178317902534,143.99155498849353,10.49,16.62,174.4,1,16,1,6.638179513179823
921.9334837463759,300.2856435531672,28.71,5.47,157.0,2,8,1,8.036078539233015
1060.9146288450631,58.78748815878488,20.26,18.81,381.2,1,7,4,6.924705053396254
754.3383651218951,160.72415820823832,21.26,11.0,233.9,3,11,1,6.47593211380929
553.6546464810216,231.61180108698437,15.05,22.15,333.3,0,11,2,3.081469777063042
557.8311972609847,307.94893615971887,15.67,22.2,347.9,4,16,4,6.93494464519142
297.280049832097,183.5789253984575,28.02,11.1,311.0,5,16,4,5.9547284199523185
808.8948369000277,349.56280198379164,25.97,20.82,540.7,4,6,2,8.21941705306942
735.2770068239965,530.6963598737477,14.78,17.99,265.9,1,9,1,6.7420786458794595
253.4481408002962,339.9246529738332,7.39,12.38,91.5,1,13,1,2.206288339799409
1071.9424704508197,193.4985273897661,24.39,10.55,257.4,1,10,3,7.312965061943622
492.68438770786867,65.3291540413195,30.36,7.63,231.5,3,18,6,5.56992968523305
135.7074173835967,107.89979370654447,23.67,4.39,103.9,5,14,1,4.63840637769036
447.2266312733579,349.89390007189866,3.14,14.38,45.1,5,10,2,6.276956219314582
1054.239520476965,419.71403771949645,13.45,14.88,200.1,5,14,2,11.48012531840914
1106.9913761651987,58.31072782582022,31.81,12.77,406.1,4,11,1,7.861714703224475
629.2462273307896,135.76340293668454,30.47,23.91,728.7,1,12,1,3.994844846579482
1151.1007328822282,211.8763242856452,3.39,3.3,11.2,2,15,3,8.15444642127791
1060.2708263174131,212.27067206188636,20.4,21.71,442.8,1,11,1,7.0346592810876825
1004.2584031511324,576.2919980814378,19.18,20.62,395.5,0,15,3,7.974746455064132
1042.8752724440708,146.14924082718088,27.13,19.69,534.3,4,11,3,10.169114311860795
507.70046162908227,65.63659920309206,7.62,14.55,110.9,3,13,2,5.52464069154559
927.2452136462089,231.21845270802189,25.99,7.19,186.8,5,12,4,9.064404093520581
726.6196834452871,106.6319234869173,38.04,21.98,836.2,5,13,2,10.204264136424651
886.0460819491435,102.1517201273998,16.75,19.38,324.7,3,10,3,7.115933994613726
279.12044049046756,262.24687683676314,15.48,21.32,330.1,0,7,2,1.4114617237929958
899.161181187935,204.64294937247072,4.05,8.19,33.1,2,9,1,7.39419199675466
1152.5035262974723,82.28426240855492,5.12,15.2,77.9,2,10,4,6.99756675448035
418.9829210672011,374.4529547736461,37.47,12.15,455.3,4,10,3,6.09955120325573
1184.5006828303024,315.96886663159955,39.09,17.07,667.4,3,11,3,9.634542588895062
503.7811365820156,73.94681130224407,3.21,19.56,62.8,4,12,1,5.949288637483751
303.6903166635568,521.7643501880623,36.33,6.82,247.8,0,9,0,2.512654744458014
205.760577376267,192.28644318102965,9.44,6.83,64.4,0,10,2,1.1032971900787627
959.157342882759,577.9870474198923,23.77,3.96,94.1,5,9,3,12.299922929464852
701.4044484217566,560.9770205571056,28.09,6.46,181.4,2,13,1,7.871100694530815
423.9870489014723,277.43507694468906,16.29,8.28,134.9,4,12,3,5.475982076128933
761.4644141690088,160.2831560498509,22.57,4.6,103.7,5,14,3,9.128065772384774
451.9533303819253,505.8660461422268,26.22,10.83,283.8,0,11,1,3.150839578697227
582.1606882078738,235.9329297247947,10.18,17.85,181.7,4,18,2,6.170064311913724
1046.183820843462,123.22389596264,39.79,20.45,813.6,1,12,1,6.057842805779922
828.3464540822645,344.4163980167965,10.54,10.61,111.8,0,13,1,5.790804103679893
933.8900604692824,308.9593923397215,3.38,4.84,16.4,1,11,3,7.288980104341601
733.5127776459254,514.5101909239552,37.94,19.71,747.6,4,15,2,7.841404313487981
1190.3658147518954,445.6903865084193,18.88,11.61,219.1,0,13,2,9.13905557690531
350.3792742457998,529.3995074969496,17.75,8.53,151.4,4,7,3,6.480472882332951
373.76610000507253,448.7806600608034,13.2,13.36,176.3,2,15,1,4.340149103326622
183.66601138693284,396.0397275692443,3.96,24.34,96.3,1,15,2,1.9352997979642987
700.5018423191957,315.10097679789726,12.79,11.2,143.2,1,11,3,5.146502431352512
766.962344777372,592.9053750129751,17.55,24.11,423.1,2,12,0,7.289414691719211
893.0769616466782,576.7239496800983,22.25,8.57,190.7,2,6,6,9.750096458619094
455.69943706317235,513.8461994753773,19.93,5.32,106.1,1,17,2,5.056828368346886
93.72761808883047,471.93195185775085,35.52,6.46,229.4,3,16,1,3.4888767415537942
788.0970815389184,359.2089435675519,36.72,20.02,735.2,5,18,5,8.83573596516967
1198.5389516228286,178.05941549993787,14.73,14.83,218.5,2,13,2,8.150754836046222
409.89527624479155,529.0002454401399,38.5,15.8,608.4,1,8,0,3.8673925667741478
286.00658676530213,36.1651968810059,35.0,24.29,850.2,3,9,3,3.7920220345414335
395.5789927655156,159.64078107254193,37.32,14.11,526.5,4,18,1,6.0855955745648345
556.4653317502929,260.12749369814776,29.13,5.57,162.4,3,6,3,5.097236432286927
361.02248042687245,364.10957848342105,10.34,18.81,194.4,3,14,3,5.084128332256575
468.5952284116335,349.7012126054029,10.22,7.57,77.4,4,6,2,5.68825769356145
794.7915472088861,130.21502103961228,36.62,15.79,578.4,5,15,0,7.208357728014205
466.4313452637285,89.73497389371312,21.76,21.8,474.3,0,13,3,3.2186447309593094
523.5860181576932,156.7274887236094,35.95,13.5,485.1,5,12,1,6.682276088932264
124.83501433517561,228.76400967099565,29.66,9.91,294.1,5,15,4,5.691184481690768
1108.0956018176141,38.01060211444914,10.86,15.66,170.1,5,10,2,10.724741079748435
535.7122751046361,424.6998177134178,17.24,5.79,99.8,2,13,2,5.71738245435823
447.5207379589696,171.20463837037013,38.81,9.77,379.0,5,16,8,6.592494116268288
176.86229979483065,230.30052883256656,3.72,14.09,52.5,0,11,2,1.0
790.2852012426057,220.89396363282273,29.44,8.59,252.9,2,6,1,7.018931279669085
1047.4839442954055,321.7429865007574,39.21,3.86,151.5,5,18,1,10.513073977542584
126.09158405868834,520.0858415939283,6.85,15.87,108.8,1,13,3,1.8691996727208622
242.70516344995974,115.15227349815848,13.06,11.83,154.5,4,11,0,4.238800014384154
243.95660835255222,224.21445454182393,23.24,11.59,269.4,1,6,1,2.3072594493010117
754.547837989528,424.45642040711664,34.22,24.93,853.1,3,7,2,7.833681392701032
1111.7781630445731,55.211905569848966,21.74,5.46,118.7,3,9,4,9.803684658978602
570.3005711133708,503.0878220424675,5.21,6.39,33.3,5,18,0,8.38781381048038
465.06322197711273,578.2403300835331,7.71,22.28,171.7,2,15,2,5.510320465888213
937.7415678682942,376.3532054717348,16.91,5.87,99.2,4,11,0,9.01371648360826
911.6773491663296,575.2097714875111,14.93,23.19,346.3,2,15,7,8.681202578406017
356.3668759904748,265.4452427760962,11.13,17.78,197.9,2,11,0,3.2840364054321993
260.12552578483235,266.568086473428,34.08,14.62,498.3,0,17,1,1.622723991682535
480.7472363051991,90.56187836565934,3.99,9.12,36.5,0,10,2,2.4733489478181188
948.6757992938269,50.20475294986873,33.69,10.91,367.5,4,15,2,9.130716821742018
858.4709967047756,169.3674613366843,37.1,21.17,785.5,0,11,4,5.8615562561559695
825.7561511189499,302.5333345476542,26.31,4.27,112.2,0,14,2,5.946361811144545
1008.9599873827883,319.37896279184673,26.14,19.91,520.4,1,8,1,8.074221506233743
390.385949822361,154.01796759261697,8.51,21.21,180.6,2,18,4,3.4376183393868383
460.4457725258513,379.2992345570137,24.03,18.53,445.3,0,9,0,3.054922973107475
127.42018468227711,133.28734865788113,16.88,4.2,70.9,3,12,2,2.963587348127861
1052.9952688999574,215.94034995338708,11.47,19.34,221.9,4,14,1,9.474266776930854
732.3213031128395,141.55442365791663,24.58,18.91,464.9,3,14,3,7.677030298634619
413.89696690973653,427.09825199437836,3.04,3.29,10.0,3,13,1,5.261357725166849
157.7465152232894,324.4463296867177,13.23,22.63,299.3,5,17,1,4.460681843078635
890.2186435419549,449.57762647139083,27.27,5.91,161.1,5,18,4,11.18050745351824
918.5860218949484,62.63145666724032,19.84,24.14,478.8,3,15,2,7.9286058249976366
826.1200903688253,272.4563857340306,8.39,4.56,38.2,0,8,4,6.248477875971378
308.2346874603371,581.1663900194097,3.05,8.24,25.1,4,16,3,5.917611290252203
1102.8019855296375,60.56312338262726,13.01,18.19,236.5,4,12,3,8.46331327116446
923.5369813033815,268.47585312669844,23.32,6.02,140.3,1,12,0,5.406131402503494
816.6870824140467,53.02698474770372,22.78,7.07,161.0,0,18,0,4.158910456010988
809.057194232402,113.59239295335598,7.85,3.25,25.5,0,12,2,3.9814067925155245
1092.8806241026382,293.64007739663936,25.71,21.18,544.5,1,17,3,10.153016541650821
1119.7039890687786,119.78263667990998,39.96,3.83,153.0,4,14,6,12.289927894964354
747.1139081714688,325.6905922293906,24.64,16.92,416.8,5,7,2,8.996123993061289
546.6697402780542,555.9570591789396,22.52,15.81,356.1,0,15,2,4.81304619398885
487.38205710654614,144.23230817253324,26.04,14.25,371.0,2,12,2,4.727814147147708
997.3683020104091,91.09631053595274,35.55,11.25,400.0,5,13,1,9.730171253523299
801.9579806144536,500.4076403302826,38.0,9.59,364.5,0,9,3,6.212822663050497
166.53795388409208,292.35381302584045,4.52,24.05,108.7,5,8,2,5.042654236877105
239.24833457683047,533.0883263411586,10.58,20.28,214.6,0,15,1,1.622097520217312
1088.208202517428,204.4902779592707,7.28,23.3,169.7,1,9,1,7.202324753887494
1070.637925877041,387.6932429566411,31.58,19.15,604.6,0,7,2,6.153822712639443
1146.0523425411652,556.2887259519487,4.69,21.24,99.5,4,12,2,11.757412331320948
559.1930834077225,127.86660568530637,36.4,24.21,881.3,2,15,1,4.988743261946201
958.148216557592,486.4152788040799,3.76,12.98,48.8,2,8,2,10.686386597565015
1007.6120305920401,389.96454741172255,25.29,22.95,580.5,3,10,0,8.590095131499849
433.58053453877625,493.37964443742044,13.2,3.95,52.1,1,11,1,3.8509461602758317
242.7782365743993,127.29520662327165,20.41,5.37,109.7,4,18,4,3.9517780962478835
1196.6695250358737,277.429288092097,19.35,13.79,266.8,2,7,0,8.713758538337562
113.84550820151189,103.43722023186302,30.71,12.99,398.8,4,17,6,3.871653063029098
749.0162289568161,577.2468015516579,21.38,12.64,270.2,3,7,1,8.007107695134234
808.237747083514,65.73428208727665,18.59,14.82,275.4,4,13,1,7.962105575898485
843.6040630060062,67.32553685680134,30.02,14.84,445.6,5,16,2,9.136212832080131
366.30307324538046,541.9490295435703,37.25,22.15,825.3,3,17,2,5.091348977729713
888.1687536147128,201.43442443847474,32.38,10.61,343.5,1,13,2,6.226868206135386
322.3675108750174,370.30141872287555,30.26,9.96,301.3,4,12,1,4.878141718753653
1008.5228464418843,193.86105147716486,21.05,18.44,388.1,4,16,1,9.227241711276283
325.4106749747907,399.792274107693,36.31,17.27,626.9,2,17,1,4.490235703223713
860.3107525652068,139.70754048391552,20.99,21.26,446.3,2,6,2,6.1076849735444165
957.423104134053,291.5555910893375,37.42,9.8,366.9,5,9,2,10.269309272041175
291.6192405176514,334.0905396248248,32.71,3.14,102.7,1,9,3,3.131184178897409
346.5448661485151,220.17644746366412,8.56,23.77,203.5,0,16,1,2.2609571415977396
952.5961873824909,173.46934842330268,4.74,3.97,18.8,3,6,3,9.055847335615022
176.31884823114717,109.91780057259358,30.41,17.96,546.2,0,7,2,1.0
293.6522667626638,432.5022716955143,28.38,10.08,286.0,4,6,1,4.361873279600079
590.194614932705,125.92114811682124,25.28,12.32,311.4,5,18,7,8.538469710570594
1121.803760194143,196.51204297724246,39.12,21.44,838.6,4,6,5,11.164472283055147
709.3031750801717,222.03799583141492,23.18,12.23,283.5,1,9,3,6.459766504980788
514.1991899932125,288.989074278412,15.87,6.18,98.0,5,12,0,6.760897752877893
1175.7746488891737,430.4641587435382,23.9,19.6,468.5,0,10,1,8.043885467536759
599.3566629678431,273.9287267526121,4.05,3.44,14.0,0,7,2,3.387613319067143
565.7831705299799,526.5233642182255,24.43,9.04,221.0,1,11,0,4.643730996220905
541.0416349142504,417.47781857350515,36.39,14.84,539.9,3,16,1,6.0043476903101825
429.6416813196118,507.9374281942026,3.16,12.63,39.9,4,9,3,6.112056147349383
444.7781869060945,438.32175795863617,34.28,16.65,570.5,1,12,5,4.450323362323097
850.3775071210379,114.72012590714678,32.67,11.39,372.1,5,12,1,8.518522659010893
125.73586902290687,587.4185620625314,6.93,11.59,80.3,4,9,3,3.9325035851709615
843.6347327238772,478.35417148796836,34.33,10.67,366.3,1,6,0,6.564423601785634
305.3490379009776,356.4514081213871,31.25,22.52,703.8,0,16,2,1.731582308813475
510.31296358903205,124.18163622073192,21.17,3.38,71.6,4,18,1,5.448351033546571
244.12364926757184,128.42796969001546,12.07,23.67,285.8,1,12,1,1.8013278915002
699.0811693611662,380.16876967028077,13.66,10.88,148.6,1,16,4,7.017842460329991
896.8724983463964,267.23236581114645,25.65,11.03,282.9,4,10,1,8.05121999436582
477.2142451831284,415.2399152936331,12.11,18.97,229.8,1,18,2,3.930212622602215
263.0265668450945,242.2838031928305,15.04,11.54,173.6,2,13,2,3.485842849955978
333.68625176291664,322.3217477302591,37.44,16.57,620.3,5,16,5,7.491063394717348
996.2864687486413,137.13608163945838,29.99,22.88,686.1,4,14,4,10.83390816314462
379.7665832670347,118.46465224748115,30.23,21.62,653.6,3,18,3,5.008917631422307
947.6669041725744,73.11751530813964,38.37,14.34,550.1,5,13,3,10.027033795662417
450.9433356229564,497.1944037921748,3.21,18.77,60.3,4,17,1,7.209308654078741
291.38046086411805,346.5701634004069,12.05,11.63,140.1,2,18,2,3.239400863771738
894.5855867827228,569.8703927467975,27.35,20.07,548.9,3,15,4,9.369010218022284
604.7704330122315,457.20718037481697,19.22,6.74,129.6,3,10,2,5.681219233892237
115.03052142778317,468.1950013422116,7.17,4.0,28.7,2,7,3,2.733895222272714
1155.1355096657264,320.1633074922988,31.91,14.9,475.3,5,11,0,9.887726422698593
245.48385848076032,494.8087438196209,4.74,7.74,36.7,3,15,2,4.562599510072791
475.8158136274624,566.9761638288755,23.12,19.03,440.1,4,17,1,7.666994322581686
510.9699911951922,441.3919438311995,23.81,5.23,124.5,2,15,3,5.206529220050327
628.1614871694229,90.18569630559075,26.53,3.19,84.6,1,14,2,4.758431877984256
959.6973050142711,401.0813197744986,14.68,17.87,262.2,0,12,0,5.209295996734319
86.82111323614197,98.6469309774224,3.87,14.02,54.3,4,18,1,4.130091193690959
1124.3686974964037,74.01678077864067,35.89,23.94,859.4,3,9,4,9.72652468045477
803.5081954273725,424.95323091608464,37.38,8.44,315.7,3,16,0,8.893302599544844
1144.726744646808,505.827696196702,20.83,5.71,119.0,0,13,2,8.931647502881887
995.4762819064641,120.53964971573896,3.76,3.51,13.2,4,12,0,7.148953857844013
1119.178804253203,72.26470654064549,24.49,12.77,312.9,1,11,2,7.58741089966426
753.1206170479594,535.3180496894649,14.69,5.22,76.6,3,14,1,8.085862193846982
480.1860608224358,105.35932208479527,9.75,20.06,195.7,2,18,3,4.4022440216298255
576.0637506872362,49.999073433930185,9.25,4.58,42.4,1,11,1,2.728038738130363
816.9961876302065,441.0009901968987,9.63,23.26,224.0,0,7,2,5.345653785046273
558.1636829382967,513.1978658343455,15.24,14.9,227.1,4,7,3,7.7104081947764955
899.4735174839238,323.249804634609,13.38,18.32,245.2,0,8,1,6.212807752548661
182.86977800963314,337.75738913345907,33.95,5.88,199.6,0,11,2,1.1043726666112545
1009.5850468630754,222.0104922546058,21.33,4.97,106.0,1,6,1,6.169714559475429
308.6912763990447,165.92402335375257,18.82,10.78,202.9,5,9,2,6.510908027849528
1137.2213226676893,460.4822800000841,8.4,14.45,121.3,4,15,1,9.487046559979365
254.21129592974006,514.0921126289943,35.41,15.66,554.5,4,14,2,5.448854292971286
224.66389963468555,213.10951215416213,5.03,10.26,51.6,1,14,2,2.5432705064617265
989.30124385788,186.0769353791213,11.86,9.0,106.7,5,14,1,9.002310059488007
996.946047027376,182.64128014067856,25.99,24.59,639.2,0,6,4,5.847363360683608
907.4105502669969,58.83938827274299,28.99,9.0,260.8,0,18,1,4.035443157831338
